,User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
653,11351073,2022-05-17 19:00:44,USDT-Futures,Fee,USDT,-0.67962696,
654,11351073,2022-05-17 19:09:54,USDT-Futures,Realize profit and loss,USDT,19.1463,
655,11351073,2022-05-17 19:09:54,USDT-Futures,Fee,USDT,-0.68728548,
656,11351073,2022-05-18 08:03:30,USDT-Futures,Fee,USDT,-0.43074144,
657,11351073,2022-05-18 15:21:04,USDT-Futures,Realize profit and loss,USDT,-34.6356,
658,11351073,2022-05-18 15:21:04,USDT-Futures,Fee,USDT,-0.4168872,
659,11351073,2022-05-18 15:21:56,USDT-Futures,Fee,USDT,-0.50899024,
660,11351073,2022-05-18 16:00:00,USDT-Futures,Funding Fee,USDT,-0.03688126,
661,11351073,2022-05-18 16:03:20,USDT-Futures,Realize profit and loss,USDT,-1.1008,
662,11351073,2022-05-18 16:03:20,USDT-Futures,Fee,USDT,-0.49698196,
663,11351073,2022-05-18 16:03:20,USDT-Futures,Realize profit and loss,USDT,-0.0256,
664,11351073,2022-05-18 16:03:20,USDT-Futures,Fee,USDT,-0.01155772,
665,11351073,2022-05-18 16:15:57,USDT-Futures,Fee,USDT,-0.48564264,
666,11351073,2022-05-18 17:02:10,USDT-Futures,Fee,USDT,-0.48994848,
667,11351073,2022-05-18 17:02:10,USDT-Futures,Realize profit and loss,USDT,10.7646,
668,11351073,2022-05-18 22:20:46,USDT-Futures,Fee,USDT,-0.59814024,
669,11351073,2022-05-19 00:00:00,USDT-Futures,Funding Fee,USDT,-0.00499132,
670,11351073,2022-05-19 08:00:00,USDT-Futures,Funding Fee,USDT,0.08370288,
671,11351073,2022-05-19 08:06:55,USDT-Futures,Fee,USDT,-0.0581886,
672,11351073,2022-05-19 08:06:55,USDT-Futures,Fee,USDT,-0.4538898,
673,11351073,2022-05-19 08:06:55,USDT-Futures,Fee,USDT,-0.03491316,
674,11351073,2022-05-19 08:06:55,USDT-Futures,Fee,USDT,-0.02327632,
675,11351073,2022-05-19 08:06:55,USDT-Futures,Fee,USDT,-0.01163772,
676,11351073,2022-05-19 08:06:55,USDT-Futures,Realize profit and loss,USDT,0.2256,
677,11351073,2022-05-19 08:06:55,USDT-Futures,Realize profit and loss,USDT,1.1315,
678,11351073,2022-05-19 08:06:55,USDT-Futures,Realize profit and loss,USDT,8.7789,
679,11351073,2022-05-19 08:06:55,USDT-Futures,Fee,USDT,-0.011638,
680,11351073,2022-05-19 08:06:55,USDT-Futures,Realize profit and loss,USDT,0.2263,
681,11351073,2022-05-19 08:06:55,USDT-Futures,Realize profit and loss,USDT,0.6789,
682,11351073,2022-05-19 08:06:55,USDT-Futures,Realize profit and loss,USDT,0.4504,
683,11351073,2022-05-19 09:34:04,USDT-Futures,Fee,USDT,-0.346728,
684,11351073,2022-05-19 10:21:13,USDT-Futures,Realize profit and loss,USDT,-5.406,
685,11351073,2022-05-19 10:21:13,USDT-Futures,Fee,USDT,-0.3488904,
686,11351073,2022-05-19 18:29:45,USDT-Futures,Fee,USDT,-0.27805896,
687,11351073,2022-05-19 19:50:25,USDT-Futures,Realize profit and loss,USDT,5.3475,
688,11351073,2022-05-19 19:50:25,USDT-Futures,Fee,USDT,-0.27591996,
689,11351073,2022-05-19 20:56:34,USDT-Futures,Fee,USDT,-0.3381952,
690,11351073,2022-05-20 00:00:00,USDT-Futures,Funding Fee,USDT,0.08488979,
691,11351073,2022-05-20 01:38:47,USDT-Futures,Fee,USDT,-0.34240752,
692,11351073,2022-05-20 01:38:47,USDT-Futures,Realize profit and loss,USDT,-10.5308,
693,11351073,2022-05-20 11:17:40,USDT-Futures,Fee,USDT,-0.56910796,
694,11351073,2022-05-20 14:48:44,USDT-Futures,Fee,USDT,-0.4164706,
695,11351073,2022-05-20 14:48:44,USDT-Futures,Fee,USDT,-0.14278991,
696,11351073,2022-05-20 14:48:44,USDT-Futures,Realize profit and loss,USDT,18.333,
697,11351073,2022-05-20 14:48:44,USDT-Futures,Realize profit and loss,USDT,6.2856,
698,11351073,2022-05-23 09:20:07,USDT-Futures,Fee,USDT,-0.40033224,
699,11351073,2022-05-23 10:46:22,USDT-Futures,Realize profit and loss,USDT,-5.0853,
700,11351073,2022-05-23 10:46:22,USDT-Futures,Fee,USDT,-0.40236636,
701,11351073,2022-05-23 12:48:35,USDT-Futures,Fee,USDT,-0.38961408,
702,11351073,2022-05-23 13:11:57,USDT-Futures,Realize profit and loss,USDT,-0.0448,
703,11351073,2022-05-23 13:11:57,USDT-Futures,Fee,USDT,-0.389632,
704,11351073,2022-05-23 13:15:48,USDT-Futures,Fee,USDT,-0.37709144,
705,11351073,2022-05-23 16:00:00,USDT-Futures,Funding Fee,USDT,0.0941238,
706,11351073,2022-05-23 19:01:15,USDT-Futures,Fee,USDT,-0.34492716,
707,11351073,2022-05-23 20:39:23,USDT-Futures,Realize profit and loss,USDT,25.33035833,
708,11351073,2022-05-23 20:39:23,USDT-Futures,Fee,USDT,-0.3394972,
709,11351073,2022-05-23 20:39:23,USDT-Futures,Realize profit and loss,USDT,23.69614166,
710,11351073,2022-05-23 20:39:23,USDT-Futures,Fee,USDT,-0.3629108,
711,11351073,2022-05-24 08:17:38,Spot,Deposit,UST,383.0,
712,11351073,2022-05-24 09:22:24,USDT-Futures,Fee,USDT,-0.01170616,
713,11351073,2022-05-24 09:22:24,USDT-Futures,Fee,USDT,-0.04682464,
714,11351073,2022-05-24 09:22:24,USDT-Futures,Fee,USDT,-0.52677719,
715,11351073,2022-05-24 09:22:24,USDT-Futures,Fee,USDT,-0.01170616,
716,11351073,2022-05-24 14:06:13,USDT-Futures,Realize profit and loss,USDT,-18.7578,
717,11351073,2022-05-24 14:06:13,USDT-Futures,Fee,USDT,-0.58951104,
718,11351073,2022-05-24 17:36:05,USDT-Futures,Fee,USDT,-0.50287984,
719,11351073,2022-05-24 19:28:12,USDT-Futures,Fee,USDT,-0.50468068,
720,11351073,2022-05-24 19:28:12,USDT-Futures,Realize profit and loss,USDT,4.5021,
721,11351073,2022-05-24 20:01:36,USDT-Futures,Fee,USDT,-0.517088,
722,11351073,2022-05-25 00:00:00,USDT-Futures,Funding Fee,USDT,0.0479849,
723,11351073,2022-05-25 02:51:45,USDT-Futures,Fee,USDT,-0.5302968,
724,11351073,2022-05-25 02:51:45,USDT-Futures,Realize profit and loss,USDT,-33.022,
725,11351073,2022-05-25 08:10:20,USDT-Futures,Fee,USDT,-0.534969,
726,11351073,2022-05-25 14:00:55,USDT-Futures,Realize profit and loss,USDT,0.8235,
727,11351073,2022-05-25 14:00:55,USDT-Futures,Fee,USDT,-0.5346396,
728,11351073,2022-05-25 16:21:08,USDT-Futures,Fee,USDT,-0.3548388,
729,11351073,2022-05-26 00:00:00,USDT-Futures,Funding Fee,USDT,0.06659957,
730,11351073,2022-05-26 08:00:00,USDT-Futures,Funding Fee,USDT,0.08914858,
731,11351073,2022-05-26 09:12:25,USDT-Futures,Fee,USDT,-0.3482424,
732,11351073,2022-05-26 09:12:25,USDT-Futures,Realize profit and loss,USDT,16.491,
733,11351073,2022-05-26 11:32:04,USDT-Futures,Fee,USDT,-0.24424596,
734,11351073,2022-05-26 11:32:04,USDT-Futures,Fee,USDT,-0.61643028,
735,11351073,2022-05-26 13:13:00,USDT-Futures,Fee,USDT,-0.8523616,
736,11351073,2022-05-26 13:13:00,USDT-Futures,Realize profit and loss,USDT,20.7866,
737,11351073,2022-05-27 13:08:36,USDT-Futures,Fee,USDT,-0.5255244,
738,11351073,2022-05-27 14:36:13,USDT-Futures,Fee,USDT,-0.52243019,
739,11351073,2022-05-27 14:36:13,USDT-Futures,Realize profit and loss,USDT,7.7355,
740,11351073,2022-05-28 08:39:31,USDT-Futures,Fee,USDT,-1.1070528,
741,11351073,2022-05-28 08:45:55,USDT-Futures,Fee,USDT,-1.10909952,
742,11351073,2022-05-28 08:45:55,USDT-Futures,Realize profit and loss,USDT,5.1168,
743,11351073,2022-05-28 08:47:07,USDT-Futures,Fee,USDT,-1.15492,
744,11351073,2022-05-28 08:51:01,USDT-Futures,Fee,USDT,-1.154256,
745,11351073,2022-05-28 08:51:01,USDT-Futures,Realize profit and loss,USDT,1.66,
746,11351073,2022-05-29 10:45:35,USDT-Futures,Fee,USDT,-1.1413864,
747,11351073,2022-05-29 11:02:02,USDT-Futures,Realize profit and loss,USDT,-5.978,
748,11351073,2022-05-29 11:02:02,USDT-Futures,Fee,USDT,-1.1437776,
749,11351073,2022-05-29 19:10:03,USDT-Futures,Fee,USDT,-0.47746796,
750,11351073,2022-05-29 19:10:03,USDT-Futures,Fee,USDT,-0.57063244,
751,11351073,2022-05-29 22:23:05,USDT-Futures,Fee,USDT,-0.56275776,
752,11351073,2022-05-29 22:23:05,USDT-Futures,Fee,USDT,-0.49241304,
753,11351073,2022-05-29 22:23:05,USDT-Futures,Realize profit and loss,USDT,8.2488,
754,11351073,2022-05-29 22:23:05,USDT-Futures,Realize profit and loss,USDT,9.4272,
755,11351073,2022-05-30 01:08:45,Spot,Distribution,LUNA,3.777e-05,
756,11351073,2022-05-30 09:30:32,USDT-Futures,Fee,USDT,-0.03679968,
757,11351073,2022-05-30 09:30:32,USDT-Futures,Fee,USDT,-0.25759776,
758,11351073,2022-05-30 09:48:30,USDT-Futures,Fee,USDT,-0.920721,
759,11351073,2022-05-30 16:00:00,USDT-Futures,Funding Fee,USDT,0.30313398,
760,11351073,2022-05-30 21:18:06,USDT-Futures,Realize profit and loss,USDT,-88.67339999,
761,11351073,2022-05-30 21:18:06,USDT-Futures,Fee,USDT,-1.25058779,
762,11351073,2022-05-30 21:29:28,USDT-Futures,Fee,USDT,-0.317285,
763,11351073,2022-05-30 21:57:38,USDT-Futures,Realize profit and loss,USDT,-1.5625,
764,11351073,2022-05-30 21:57:38,USDT-Futures,Fee,USDT,-0.31791,
765,11351073,2022-05-30 22:00:48,USDT-Futures,Fee,USDT,-0.29301632,
766,11351073,2022-05-31 00:00:00,USDT-Futures,Funding Fee,USDT,-0.07297321,
767,11351073,2022-05-31 02:16:36,Spot,Distribution,LUNA,2.7056652,
768,11351073,2022-05-31 08:00:00,USDT-Futures,Funding Fee,USDT,-0.0726132,
769,11351073,2022-05-31 16:00:00,USDT-Futures,Funding Fee,USDT,-0.07371089,
770,11351073,2022-05-31 18:13:08,Spot,Deposit,LUNA,5.687496,
